,username,location,following,followers,totaltweets,whentweetcreated,retweets,text
21437,Nuray352,,2402,2844,11282,2021-01-05 09:44:14,82,betül e nefes olalım betül sma tip ile savaşıyor lütfen yardımcı olalım desteklerinizi bekliyoruz en azından destek için paylaşalım
21446,rbdaisyy,nbfc,158,284,17691,2021-01-05 09:25:19,17, sma hastalığıyla savaşan deniz i görmezden duymazdan gelmeyin tedavi olabilmesi için zolgensma ilacını alması gerek onun kahramanlara ihtiyacı var sizde onun bir kahramanı olun 
21455,MMustafy1,,5148,4830,143351,2021-01-05 09:17:21,3,lütfen paylaşalım valiliki zni
21465,JokeyAyuksel,,582,497,1300,2021-01-05 09:03:33,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
21473,YusufGeldi5,,75,26,13,2021-01-05 08:48:22,4869,hükûmete sesleniyoruz bakın sma hastası çocuklarımıza destek için hazır bir kaynak var milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklar için kullanılsın 
21488,Pnargul5,,637,1377,169613,2021-01-05 08:16:41,185,milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklarımızın tedavisine harcansın en büyük varlığımız olan çocuklarımızın sağlıklı bir geleceğe sahip olmaları için lütfen duyurun sesimizi 
21494,alpermizrak,Silicon Valley,434,65,23808,2021-01-05 08:13:00,3,toplumun yarası utancı haline gelen vb kötülük ve fesatlığın sınırı yok biz kula kul olan değil vicdanı adaleti aklı olan insanlarız kendinizle karıştırmayın 
21508,karaca_murat1,,301,537,4475,2021-01-05 07:53:09,362,koşulsuz amasız bir şekilde başta sma olmak üzere hastalıklarla mücadele eden bütün çocuklarımız devletin imkanlarıyla tedavi edilmelidir türkiye bunu yapabilecek büyük ve şefkatli devlet refleksini bir an önce göstermelidir 
21523,KarahaniHacer,,846,1208,3794,2021-01-05 07:29:15,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
21531,yucel1973k,"Balıkesir Merkez, Balıkesir",548,433,5738,2021-01-05 07:17:00,362,koşulsuz amasız bir şekilde başta sma olmak üzere hastalıklarla mücadele eden bütün çocuklarımız devletin imkanlarıyla tedavi edilmelidir türkiye bunu yapabilecek büyük ve şefkatli devlet refleksini bir an önce göstermelidir 
21532,yucel1973k,"Balıkesir Merkez, Balıkesir",548,433,5738,2021-01-05 07:16:54,1045,milli piyango nun satılmayan biletlerinden varlık fonu na devredilen milyon tl nin sma lı çocuklarımıza harcanması için yapılan çağrı sloganik olmaktan öteye bir çağrı değildir 
21561,ahmetsahin12348,,2137,1485,98134,2021-01-05 06:47:56,8,vergilerimiz ile suriyeliler ev sahibi oluyor milyar dolar harcanıyor kampanyasına ver yansın ediyorsunuz muyorsunuz edin 
21574,mg_ayhan,,900,283,13748,2021-01-05 06:35:22,4869,hükûmete sesleniyoruz bakın sma hastası çocuklarımıza destek için hazır bir kaynak var milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklar için kullanılsın 
21575,Dneoktay,"Sivaslı, Türkiye",42,37,1594,2021-01-05 06:33:41,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
21576,Dneoktay,"Sivaslı, Türkiye",42,37,1594,2021-01-05 06:29:44,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
21577,Dneoktay,"Sivaslı, Türkiye",42,37,1594,2021-01-05 06:29:37,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
21581,Dneoktay,"Sivaslı, Türkiye",42,37,1594,2021-01-05 06:27:04,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
21591,ayhaneken,,736,235,3157,2021-01-05 06:07:49,95,gerçekten çok gari p bill gates e teslim olarak covid 19 konusunda milyonu adeta kobay haline getiren sağlık sisteminin başındaki bakan konu sma lı çocukların tedavisi olunca böylesi bir açıklama yapıyor sizce hangi tavrınız doğru sayın bakan 
21602,MelekOnder_,,948,601,7829,2021-01-05 05:37:05,37,parasız sağlık tedaviçocukların ve herkesin hakkıdır satılamaz
21607,OguZ6116,BURSA ,1474,802,1251,2021-01-05 05:28:20,0,mutlu sabahlar herkese
21620,yavuzmahmut63,,470,286,948,2021-01-05 05:11:28,1045,milli piyango nun satılmayan biletlerinden varlık fonu na devredilen milyon tl nin sma lı çocuklarımıza harcanması için yapılan çağrı sloganik olmaktan öteye bir çağrı değildir 
21622,AliOsma76050731,"Hlavní město Praha, Česká repu",1191,114,4502,2021-01-05 05:08:15,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
21628,maviruyam38,,1607,1400,14308,2021-01-05 04:46:13,32,madem ülke olarak böylesi hassas bir konuda birlik olabildik o zaman tüm milletvekilleri belediye başkanları siyasi partiler gazeteciler aydınlar aylık gelirlerini bağışlasın ben aylık gelirimi bağışlayacağım bol kepçeden atmak kolay 
21629,maviruyam38,,1607,1400,14308,2021-01-05 04:46:07,48, sağ elin verdiğini sol elin görmeyecek hadisi şerifi şuanda yaşıyoruz sma hastalarının ilaçlarının karşılandığından bi haberler sol bunu görmediği için şov peşine düşmüş 
21633,HabereGuven,Adana,1647,1308,11155,2021-01-05 04:34:17,1,hakan koca nın sma hastalarıyla ilgili kampanya için kirli ifadesini kullanmasını eleştirdi
21635,Atmaca42Aynur,,4840,4197,52164,2021-01-05 04:31:59,169,i p yavuz ağıralioğlu chp li ekrem i mamoğlu dhkp c savunucusu barış atay terörist demirtaş ın eşine aynı tweeti attıran güç kim 
21644,mehmet_a01,"Adana, Türkiye",1370,1040,9287,2021-01-05 04:02:14,0,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
21654,sevoo1q1,"Tokat, Türkiye",4470,1938,547,2021-01-05 03:10:17,7,minik bedenlere nefes olalım ben bu bebekleri düşünmekten uyuyamıyorum artık her gün paylaşalım sma lı bebekler yalnız değildir rüzgar ımızın da sesini duyun 
21657,eskiModakrika,,325,45,1566,2021-01-05 03:08:21,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
21665,DGunekustu,,13,7,321,2021-01-05 02:18:06,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
21667,gelecek_izmir,,1288,866,243,2021-01-05 01:57:59,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
21680,MucahitStark,,3649,174,2769,2021-01-05 00:50:09,1367,varlık fonuna aktarılan milyon sma hastası çocuklar için kullanılsın 
21681,eck_aylin,"Alaska, USA",12347,21588,51940,2021-01-05 00:49:21,1, evladım gözümün önünde eriyor diyen annelerin sürekli çocuğumun nefesini kontrol ediyorum diyen babaların gözyaşlarına bir çare olun sma hastası çocuğunuz olduğunu düşünerek karar verin 
21685,gulo_68,,5985,14006,59385,2021-01-05 00:38:14,0, evladım gözümün önünde eriyor diyen annelerin sürekli çocuğumun nefesini kontrol ediyorum diyen babaların gözyaşlarına bir çare olun sma hastası çocuğunuz olduğunu düşünerek karar verin 
21696,dilber_03,,119,53,1935,2021-01-05 00:23:42,1435,madem öyle devletin karşıladığı ilaç spinraza kriterlere bağlı olmasın spinraza yalnızca düzenli kullanıldığında hastalığın ilerlemesini durduruyor bebekler o kriterlere uygun değillerse ilacı alamıyorlar 
21703,VakondaT,,1554,438,16767,2021-01-05 00:15:23,2,pkk lı teröristlerin ve sempatizanlarının fetöcülerin mallarına el konulsun sma hastası çocuklarımızın tedavisinde kullanılsın 
21712,FsEvcaNERden,İstanbul,187,293,25022,2021-01-04 23:57:08,1367,varlık fonuna aktarılan milyon sma hastası çocuklar için kullanılsın 
21727,twittirnickiyim,Türkiye,682,955,21013,2021-01-04 23:30:32,135, bana masal anlat baba derken çocuklarımız sizden bahsetmiyordu akıl vermeyin çözüm bulun bütçe ayırın 
21731,Betl51120980,"Balıkesir, Türkiye ",171,76,127,2021-01-04 23:28:54,7,minik bedenlere nefes olalım ben bu bebekleri düşünmekten uyuyamıyorum artık her gün paylaşalım sma lı bebekler yalnız değildir rüzgar ımızın da sesini duyun 
21735,Aye99962699,,372,167,6997,2021-01-04 23:26:04,156,arkadaşlar ben bir diyaliz hastasıyım günlük bile sigortam yoktu benim yıllık tedavi masrafım sadece diyaliz seanslarım dolar ayda tl ilaç masrafım var devlet ücretsiz tedavimi yapıyor daha ne diyeyim 
21744,Kasmdem35924217,,148,14,12,2021-01-04 23:12:10,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
21747,Seval96299876,,818,36,3463,2021-01-04 23:02:33,4869,hükûmete sesleniyoruz bakın sma hastası çocuklarımıza destek için hazır bir kaynak var milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklar için kullanılsın 
21750,GulerYuce,,705,92,2976,2021-01-04 23:00:16,359,bakanlığın bütçesinden daha fazla bütçe payı olan millet bahçelerine ayrılan 16 milyar lira sma hastaları için kullanılmalı bu milletin kaynakları bu milletin öncelikli sorunlarına kullanılmalıdır ocaklar yanarken bahçe peyzajı ile uğraşılmaz 
21757,benefsaneyim2,,1279,289,48770,2021-01-04 22:56:48,57,öyle bir ağlasam öyle bir ağlasam ki çocuklarsize hiç gözyaşı kalmasa öyle bir aç kalsam öyle bir aç kalsam ki çocuklarsize hiç açlık kalmasa öyle bir ölsem öyle bir ölsem ki çocuklarsize hiç ölüm kalmasa aziz nesin
21759,kocyigit4_bilal, PARİS...,3301,2163,20849,2021-01-04 22:51:42,156,arkadaşlar ben bir diyaliz hastasıyım günlük bile sigortam yoktu benim yıllık tedavi masrafım sadece diyaliz seanslarım dolar ayda tl ilaç masrafım var devlet ücretsiz tedavimi yapıyor daha ne diyeyim 
21760,senkimsinya_RTE,Türkiye,27505,30065,97279,2021-01-04 22:51:35,156,arkadaşlar ben bir diyaliz hastasıyım günlük bile sigortam yoktu benim yıllık tedavi masrafım sadece diyaliz seanslarım dolar ayda tl ilaç masrafım var devlet ücretsiz tedavimi yapıyor daha ne diyeyim 
21781,ihtanriverdi01,"Adana, Türkiye",8206,10984,59886,2021-01-04 22:26:17,26,milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklar için kullanılsın 
21785,ayyildizgelecek,,1422,904,1354,2021-01-04 22:24:20,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
21800,nesrin_lesin,istanbul,7923,7701,408951,2021-01-04 22:05:39,392,çağan bebek bir damla suya hasret 
21801,nesrin_lesin,istanbul,7923,7701,408951,2021-01-04 22:05:29,421,sma hastası hamza bebek yemek yiyemiyor su içemiyor nefes alamıyorküçücük bedeni ile hayata tutunmaya çalışıyor ve sadece günü kaldı 
21804,nesrin_lesin,istanbul,7923,7701,408951,2021-01-04 22:04:33,381,sma ilaçlarını karşılamıyor ailelerin yardım toplamasınıkanunen yasaklıyor milli piyango dan milyon sma hastası çocuklar için kullanılsın diyoruzçıt yok susmayacağiz 
21815,benfurkanege,Aydın,24,7,24,2021-01-04 21:59:00,1,belki sosyal medyada farkındalık duyarı kasacak son kişiyim fakat isterim ki milyon ve daha fazlası sma hastası çocuklar için kullanılsın hiç bir aile parası olmadığı için evladının acı çekmesini ve bunu görmeyi hak etmiyor hele bir de çocuklar 
21832,23543695a,,102,24,1530,2021-01-04 21:47:30,37,ailelerini çaresizlik içinde dilenciliğe mahkum etmek yerine sma ve diğer hastalıklara maruz kalmış çocukları tedavi ettirmek sosyal devlet olmanın gereği değil mi 
21854,YusufDoanDRCAN3,,429,288,12066,2021-01-04 21:35:33,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
21855,Ferda66823401,,1621,1595,2738,2021-01-04 21:35:03,5,güneş bebeği n si ze i hti yaci var enis arıkan a sonsuz teşekkürler 
21857,oyaturhaner,,1041,584,63038,2021-01-04 21:33:55,78,sma hastası çocukların hayatını kurtarın diyoruz kirli kampanya diyor bu annenin göz yaşlarını çaresizliğini görmüyor musunuz sayın bakan
21860,VARDARIRMAK,,482,469,24544,2021-01-04 21:30:10,0,sabırla önyargılarınızdan arınarak sonuna kadar okumanızı tavsiye ederim maddeden sonrasını ana sayfasında bulabilirsiniz 
21866,tugrul116,,512,161,5018,2021-01-04 21:27:29,31,i lacı listeye ekledik kampanyalarınız için valilik izni vermeyeceğiz mi diyorsunuz veriler gelene kadar sprinaza kriterlerini geçemeyen bebekler ölsün mü valiliki zni
21867,dincsoysevgi,,61,32,23,2021-01-04 21:27:09,1,sma hastası çocukların aileleri öyle bir duruma getirildi ki hepsi madem zolgensma ilacının yan etkisi var getirin biz çocuklarımızı kobay olarak vermeye razıyız deneyip görelim diyor çocukların yaşam mücadelesine bu şekilde köstek olunmamalı 
21874,Yakupertan6,"Bodrum, Türkiye",151,14,17,2021-01-04 21:23:14,0,idaresinden varlık fonuna aktarılan milyon tl için bağışlansın 
21875,Karam32390748,,333,114,3095,2021-01-04 21:22:51,5,güneş bebeği n si ze i hti yaci var enis arıkan a sonsuz teşekkürler 
21882,feriyep,İstanbul,4440,2846,157748,2021-01-04 21:21:35,515,varlık fonu na aktarılan milyon lira sma hastası çocuklar için kullanılsın 
21884,Kadnca1453,,92,26,442,2021-01-04 21:21:00,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
21885,Hoy83951954,,2933,657,25203,2021-01-04 21:20:31,5,güneş bebeği n si ze i hti yaci var enis arıkan a sonsuz teşekkürler 
21902,MiyaPamuk,"İzmir, Türkiye",6964,17967,32662,2021-01-04 21:13:38,0,güneş bebeği n si ze i hti yaci var enis arıkan a sonsuz teşekkürler 
21903,MiyaPamuk,"İzmir, Türkiye",6964,17967,32662,2021-01-04 21:13:28,5,güneş bebeği n si ze i hti yaci var enis arıkan a sonsuz teşekkürler 
21909,4guzcicegi,,269,142,9159,2021-01-04 21:11:49,0,yusuf ayaz sizin yüzünüzden öldü katilsiniz
21910,4guzcicegi,,269,142,9159,2021-01-04 21:11:25,0,milyon nereye gitti de çocukları ölüme terk ediyorsunuz katilsiniz
21911,Filizhlc,"Bartın, Türkiye",2037,1895,14262,2021-01-04 21:11:25,3,lütfen paylaşalım valiliki zni
21912,eminozturk75,"Esenyurt, İstanbul",217,408,1063,2021-01-04 21:11:08,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
21913,atiye94601320,,40,26,450,2021-01-04 21:11:06,15,değil hakkımızın net sözleşmesini istiyoruz 
21918,Zeynep63312867,,105,80,42,2021-01-04 21:08:51,1328,milli piyango tarafından devredilen milyon tl sma hastaları için kullanılsın
21921,Deryaokutan3,Konya,24,0,84,2021-01-04 21:08:13,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
21929,fidanataselim,İstanbul,2374,17289,47728,2021-01-04 21:04:36,37,parasız sağlık tedaviçocukların ve herkesin hakkıdır satılamaz
21933,serkaners0y,"Tokat,Erbaa Türkiye",4756,5734,935,2021-01-04 21:03:04,1,her gün kaç tane çocuk görüyoruz annelerinin gözünün önünde eriyip yitip gidiyorlar bir annenin elinden hiç bir şey gelmemesi ne kadar acı sesimize kulak vermek zorundasınız duymamazlıktan gelmeyin büyümek yürümek gülmek çocukların hakkı duyun bizi 
21935,hasan1975soyran,"Aydın, Türkiye",80,11,24,2021-01-04 21:02:12,0,sma hastası çocuklar yaşasın diye başlatılan kampanyanın adı devleti aciz göstermek biz bize yeteriz deyip iban vererek vatandaştan lira dilenmenin adı halka hizmet oluum sizin kafada kayış boşa dönüyor mk 
21939,MN71130551,,494,26,210,2021-01-04 21:01:44,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
21940,sevgigulumsetir,"London, England",1344,56589,119956,2021-01-04 21:01:09,515,varlık fonu na aktarılan milyon lira sma hastası çocuklar için kullanılsın 
21950,fndylnklnc,Denizli,1202,1212,3528,2021-01-04 20:57:18,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
21962,lalediker,,1629,1699,8696,2021-01-04 20:48:32,1,varlık fonuna aktarılan milyon en değerlilerimiz çocuklarımız için kullanılsın çaresiz çocukların ve ailelerinin yüzü gülsün 
21974,SariPasa_GUN,,3150,2957,6450,2021-01-04 20:42:46,53, an yok sma lı bebeklerin çocukların çektiklerini gören yok yardım toplamak isteyenleri yasayla engellediler aileleri kendi sorunlarıyla baş başa bıraktılar bundan daha büyük bir çaresizlik olabilir mi 
21990,AhmetBi94258837,"İstanbul, Türkiye",4020,4015,4724,2021-01-04 20:33:28,156,arkadaşlar ben bir diyaliz hastasıyım günlük bile sigortam yoktu benim yıllık tedavi masrafım sadece diyaliz seanslarım dolar ayda tl ilaç masrafım var devlet ücretsiz tedavimi yapıyor daha ne diyeyim 
22001,YmaviB,,1672,1600,986,2021-01-04 20:28:25,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
22008,ayse8586,,1192,905,12932,2021-01-04 20:27:01,135, bana masal anlat baba derken çocuklarımız sizden bahsetmiyordu akıl vermeyin çözüm bulun bütçe ayırın 
22011,Emine31923684,,1089,1076,15210,2021-01-04 20:26:24,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
22012,sevgigulumse,"London, England",1592,10269,40367,2021-01-04 20:26:06,12,varlık fonu na aktarılan milyon lira sma hastası çocuklar için kullanılsın 
22013,Abdulkadir5_6,,61,52,131,2021-01-04 20:25:42,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
22020,DogerHusnu,,165,247,4228,2021-01-04 20:21:51,11,sma li çocuklarin sesi olun nefesi olun artik kürsü tv özel
22029,mezarlikgibi,,17699,20259,30593,2021-01-04 20:16:45,15,her gün kaç tane çocuk görüyoruz annelerinin gözünün önünde eriyip yitip gidiyorlar bir annenin elinden hiç bir şey gelmemesi ne kadar acı sesimize kulak vermek zorundasınız duymamazlıktan gelmeyin büyümek yürümek gülmek çocukların hakkı duyun bizi 
22036,Asl63735209,,115,96,364,2021-01-04 20:15:10,15,her gün kaç tane çocuk görüyoruz annelerinin gözünün önünde eriyip yitip gidiyorlar bir annenin elinden hiç bir şey gelmemesi ne kadar acı sesimize kulak vermek zorundasınız duymamazlıktan gelmeyin büyümek yürümek gülmek çocukların hakkı duyun bizi 
22045,selenerva,,301,614,1804,2021-01-04 20:09:47,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
22046,SekinBilgin,"Türkiye, İstanbul",2991,397,21115,2021-01-04 20:09:44,4869,hükûmete sesleniyoruz bakın sma hastası çocuklarımıza destek için hazır bir kaynak var milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklar için kullanılsın 
22055,gulfemekinci,"Kırıkkale, Türkiye",465,608,2920,2021-01-04 20:06:29,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
22061,TurkOrtaasyali,,10677,13297,7076,2021-01-04 20:03:51,13,asıl kirlilik sma lıların masum isteğinde kirlilik arayanlarda
22064,humayurek,,209,239,97893,2021-01-04 20:03:29,1435,madem öyle devletin karşıladığı ilaç spinraza kriterlere bağlı olmasın spinraza yalnızca düzenli kullanıldığında hastalığın ilerlemesini durduruyor bebekler o kriterlere uygun değillerse ilacı alamıyorlar 
22074,ilhanDALGIC1,istanbul,499,125,2631,2021-01-04 19:56:40,38,zolgensma gen terapisi fda onaylı bir tedavi yani çocukların denek olması ya da şüpheli tedavi gibi bir şey söz konusu değil bari göz göre göre yalan söylemeyin be birader
22080,sevgigulumse,"London, England",1592,10269,40367,2021-01-04 19:54:31,63,i nsanlık düğmesine basınca oluyor şeytanlar o düğmeye basamaz 
22082,Mehmetcan198,,4827,3482,311635,2021-01-04 19:54:11,1435,madem öyle devletin karşıladığı ilaç spinraza kriterlere bağlı olmasın spinraza yalnızca düzenli kullanıldığında hastalığın ilerlemesini durduruyor bebekler o kriterlere uygun değillerse ilacı alamıyorlar 
22084,gulo_68,,5985,14007,59385,2021-01-04 19:53:27,421,sma hastası hamza bebek yemek yiyemiyor su içemiyor nefes alamıyorküçücük bedeni ile hayata tutunmaya çalışıyor ve sadece günü kaldı 
22085,gulo_68,,5985,14007,59385,2021-01-04 19:53:19,515,varlık fonu na aktarılan milyon lira sma hastası çocuklar için kullanılsın 
22086,gulo_68,,5985,14007,59385,2021-01-04 19:53:05,392,çağan bebek bir damla suya hasret 
22107,HeyyGz66,,3869,3845,82386,2021-01-04 19:41:43,13,kirli kampanya mı 
22109,berfolin,,798,1202,1108,2021-01-04 19:40:25,1328,milli piyango tarafından devredilen milyon tl sma hastaları için kullanılsın
22112,ramazankabaktep,,97,23,76,2021-01-04 19:39:26,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
22115,Filiz_Gurbuzer,,38,36,4623,2021-01-04 19:37:16,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
22124,asilturkgenci,,72,8,835,2021-01-04 19:34:18,1632,sma hastası çocuklarımız için hükümet harekete geçmeli hastalığın tedavisi için acilen kaynak sağlanmalı milli piyango nun milyon tl lik ikramiyesi de varlık fonu na aktarılmak yerine sma tedavisi için kullanılmalı 
22133,xtrawmaticx,,2279,2311,106293,2021-01-04 19:30:18,13,kirli kampanya mı 
22138,BeyzzzFatma,,10,4,21,2021-01-04 19:29:00,23,hamza si zi nde çocuğunuz olabi li rdi destekleri ni ze i hti yacimiz var artik sondayiz bi ti receği z lütfen eli mi zi birakmayin 
22147,Hasanel34116925,,2134,1848,4757,2021-01-04 19:24:56,37,parasız sağlık tedaviçocukların ve herkesin hakkıdır satılamaz
22148,ZRapunsel2,"Homburg, Deutschland",5329,4863,39982,2021-01-04 19:24:15,85,milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklar için kullanılsın bu para ile yüzlerce bebek ölmekten kurtulacak hayata tutunacak çocuklar yaşasin 
22149,hazcagloverss,Turquía,142,2991,15938,2021-01-04 19:24:06,1435,madem öyle devletin karşıladığı ilaç spinraza kriterlere bağlı olmasın spinraza yalnızca düzenli kullanıldığında hastalığın ilerlemesini durduruyor bebekler o kriterlere uygun değillerse ilacı alamıyorlar 
22154,ggokalp2231,uzay ,2767,3130,18588,2021-01-04 19:21:45,37,parasız sağlık tedaviçocukların ve herkesin hakkıdır satılamaz
22181,FetihKurun,Samsun ,283,148,554,2021-01-04 19:11:12,6,yakın bir ağabeyim sma hastalığı sebebi ile evladını kaybetti onun mücadelesine hastanelerde sabahlamasına birebir tanık oldum yıllarca masal anlatmayın o aileleri de siyasetinizden uzak tutun 
22186,Nesrinygc07,"Antalya, Türkiye",5006,2547,114094,2021-01-04 19:08:51,37,parasız sağlık tedaviçocukların ve herkesin hakkıdır satılamaz
22188,akaconibravo,,438,461,2845,2021-01-04 19:07:02,6,yakın bir ağabeyim sma hastalığı sebebi ile evladını kaybetti onun mücadelesine hastanelerde sabahlamasına birebir tanık oldum yıllarca masal anlatmayın o aileleri de siyasetinizden uzak tutun 
22193,sydogruyol,Kentucky,38,167,36777,2021-01-04 19:05:26,13,bu öneriye milletçe destek olalım sağlığını korumak ve eğitimini sağlamak devletin en başta gelen sorumluluğudur 
22196,arto_sagatelyan,"Bodrum, Muğla",207,974,234362,2021-01-04 19:05:06,3,sma hastalarının durumu niçin bu kişileri rahatsız etti demek ki bu işin içinde kokulu balçık çamuru varmilli piyangodan niçin milyon varlık fonuna aktarılıyor 
22199,sayedar,"İstanbul, Türkiye",267,20723,1030,2021-01-04 19:03:16,6,yakın bir ağabeyim sma hastalığı sebebi ile evladını kaybetti onun mücadelesine hastanelerde sabahlamasına birebir tanık oldum yıllarca masal anlatmayın o aileleri de siyasetinizden uzak tutun 
22204,AvukatBelcin,,4754,7279,108415,2021-01-04 19:01:03,515,varlık fonu na aktarılan milyon lira sma hastası çocuklar için kullanılsın 
22205,OzgeAkman,,991,4475,8765,2021-01-04 19:00:24,37,parasız sağlık tedaviçocukların ve herkesin hakkıdır satılamaz
22206,sprgelicad3,"İstanbul, Türkiye",1967,1693,27695,2021-01-04 19:00:15,6,varlık fonuna aktarılan milyon sma hastası çocuklar için kullanılsın 
22208,sirin_sdk,"İstanbul, Türkiye",1274,211,4590,2021-01-04 19:00:04,156,arkadaşlar ben bir diyaliz hastasıyım günlük bile sigortam yoktu benim yıllık tedavi masrafım sadece diyaliz seanslarım dolar ayda tl ilaç masrafım var devlet ücretsiz tedavimi yapıyor daha ne diyeyim 
